metaobject_id,handle,display_name,referencing_products,live_referencing_products,populated_field_count,true_duplicate_group,identical_content_group,disposition,reason,risk,needs_tim_approval
145756586300,precor-discovery-series-selectorized-glute-extension-remanufactured,Precor Discovery Series Selectorized Glute Extension (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
146839109948,precor-discovery-squat-machine-dpl-0624-plate-loaded-remanufactured,Precor Discovery Squat Machine DPL0624 Plate Loaded (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136516141372,precor-dpl-0305-discovery-series-plate-loaded-lat-pulldown-remanufactured,Precor DPL0305 Discovery Series Plate Loaded Lat Pulldown (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146838880572,precor-dpl-0540-discovery-plate-loaded-chest-press-remanufactured,Precor DPL0540 Discovery Plate Loaded Chest Press (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146838225212,precor-dpl-0560-discovery-plate-loaded-leg-extension-remanufactured,Precor DPL0560 Discovery Plate Loaded Leg Extension (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
145756127548,precor-dsl-0204-discovery-series-selectorized-biceps-curl-remanufactured,Precor DSL0204 Discovery Series Selectorized Biceps Curl (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
145755275580,precor-dsl-0208-discovery-series-selectorized-triceps-extension-remanufactured,Precor DSL0208 Discovery Series Selectorized Triceps Extension (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
145754915132,precor-dsl-0313-discovery-series-selectorized-back-extension-remanufactured,Precor DSL0313 Discovery Series Selectorized Back Extension (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
145754227004,precor-dsl-0314-discovery-series-selectorized-diverging-lat-pulldown-remanufactured,Precor DSL0314 Discovery Series Selectorized Diverging Lat Pulldown (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
145753571644,precor-dsl-0414-discovery-series-selectorized-converging-chest-press-remanufactured,Precor DSL0414 Discovery Series Selectorized Converging Chest Press (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
140531794236,precor-dsl-0606-discovery-series-selectorized-prone-leg-curl-remanufactured,Precor DSL0606 Discovery Series Selectorized Prone Leg Curl (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
145749967164,precor-dsl-0619-discovery-series-selectorized-seated-leg-curl-remanufactured,Precor DSL0619 Discovery Series Selectorized Seated Leg Curl (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136841068860,precor-efx-225-elliptical-remanufactured,Precor EFX 225 Elliptical (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136841527612,precor-efx-425-elliptical-remanufactured,Precor EFX 425 Elliptical (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
160194658620,precor-efx-5-17-elliptical-cross-trainer-remanufactured,Precor EFX 5.17 Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136493498684,precor-efx-5-17-i-elliptical-cross-trainer-remanufactured,Precor EFX 5.17i Elliptical Cross-Trainer (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136493728060,precor-efx-5-19-elliptical-cross-trainer-remanufactured,Precor EFX 5.19 Elliptical Cross-Trainer (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136493957436,precor-efx-5-21-i-elliptical-cross-trainer-remanufactured,Precor EFX 5.21i Elliptical Cross-Trainer (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
160197050684,precor-efx-5-21-s-elliptical-cross-trainer-remanufactured,Precor EFX 5.21s Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
160198197564,precor-efx-5-21-si-elliptical-cross-trainer-remanufactured,Precor EFX 5.21si Elliptical Cross-Trainer (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136494350652,precor-efx-5-23-elliptical-newer-version-w-moving-arms-remanufactured,"Precor EFX 5.23 Elliptical, Newer Version w/Moving Arms (Remanufactured)",1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136494088508,precor-efx-5-23-elliptical-w-stationary-arms-remanufactured,Precor EFX 5.23 Elliptical w/Stationary Arms (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136494743868,precor-efx-5-25-elliptical-crosstrainer-remanufactured,Precor EFX 5.25 Elliptical Crosstrainer (Remanufactured),1,1,7,,,KEEP,"Live, single-product record, 7 fields populated. Healthy.",n/a - no change proposed.,NO
136391196988,precor-efx-5-31-elliptical-crosstrainer-remanufactured,Precor EFX 5.31 Elliptical Crosstrainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136391754044,precor-efx-5-33-elliptical-cross-trainer-remanufactured,Precor EFX 5.33 Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136392180028,precor-efx-5-33-premium-series-elliptical-remanufactured,Precor EFX 5.33 Premium Series Elliptical (Remanufactured),1,1,7,,,KEEP,"Live, single-product record, 7 fields populated. Healthy.",n/a - no change proposed.,NO
136393294140,precor-efx-5-35-premium-series-elliptical-remanufactured,Precor EFX 5.35 Premium Series Elliptical (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136485667132,precor-efx-5-37-premium-elliptical-crosstrainer-remanufactured,Precor EFX 5.37 Premium Elliptical Crosstrainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136378515772,precor-efx-524-elliptical-remanufactured,Precor EFX 524 Elliptical (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136494580028,precor-efx-524-i-elliptical-cross-trainer-remanufactured,Precor EFX 524i Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136391491900,precor-efx-532-i-experience-elliptical-remanufactured,Precor EFX 532i Experience Elliptical (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136392409404,precor-efx-534-i-elliptical-cross-trainer-remanufactured,Precor EFX 534i Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136392606012,precor-efx-534-i-experience-commercial-elliptical-remanufactured,Precor EFX 534i Experience Commercial Elliptical (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136485503292,precor-efx-536-i-experience-commercial-elliptical-remanufactured,Precor EFX 536i Experience Commercial Elliptical (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136486125884,precor-efx-544-elliptical-remanufactured,Precor EFX 544 Elliptical (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136513945916,precor-efx-546-hr-version-2-elliptical-cross-trainer-remanufactured,Precor EFX 546HR Version 2 Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136514142524,precor-efx-546-hr-version-3-cordless-elliptical-remanufactured,Precor EFX 546 HR Version 3 Cordless Elliptical (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136486420796,precor-efx-546-i-experience-elliptical-cross-trainer-remanufactured,Precor EFX 546i Experience Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136486224188,precor-efx-546-i-v-3-elliptical-cross-trainer-remanufactured,Precor EFX 546i V3 Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136486551868,precor-efx-546-i-v-4-pre-experience-elliptical-remanufactured,Precor EFX 546i V4 Pre-Experience Elliptical (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136513749308,precor-efx-546-v-1-elliptical-cross-trainer-remanufactured,Precor EFX 546 v1 Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136486715708,precor-efx-554-i-v-3-elliptical-remanufactured,Precor EFX 554i V3 Elliptical (Remanufactured),1,1,7,,,KEEP,"Live, single-product record, 7 fields populated. Healthy.",n/a - no change proposed.,NO
136514240828,precor-efx-556-i-elliptical-cross-trainer-remanufactured,Precor EFX 556i Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136384872764,precor-efx-556-i-experience-elliptical-cross-trainer-remanufactured,Precor EFX 556i Experience Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136386085180,precor-efx-556-i-navy-elliptical-cross-trainer-remanufactured,Precor EFX 556i Navy Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136385003836,precor-efx-556-i-v-4-pre-experience-elliptical-remanufactured,Precor EFX 556i V4 Pre-Experience Elliptical (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136487043388,precor-efx-556-v-3-cordless-elliptical-cross-trainer-remanufactured,Precor EFX 556 V3 Cordless Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136386281788,precor-efx-556-version-2-elliptical-cross-trainer-remanufactured,Precor EFX 556 Version 2 Elliptical Cross-Trainer (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136514470204,precor-efx-576-i-experience-series-elliptical-remanufactured,Precor EFX 576i Experience Series Elliptical (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136386478396,precor-efx-576-i-v-4-elliptical-remanufactured,Precor EFX 576i V4 Elliptical (Remanufactured),1,1,7,,,KEEP,"Live, single-product record, 7 fields populated. Healthy.",n/a - no change proposed.,NO
162319728956,precor-efx-635-elliptical-w-converging-crossramp-p-31-console-new,Precor EFX 635 Elliptical w/Converging Crossramp + p31 Console (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
146837471548,precor-efx-635-elliptical-w-cross-ramp-p-31-console-remanufactured,Precor EFX 635 Elliptical w/CrossRamp + p31 Console (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146837209404,precor-efx-813-elliptical-crosstrainer-w-p-10-console-remanufactured,Precor EFX 813 Elliptical Crosstrainer w/ p10 Console (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136386707772,precor-efx-815-elliptical-crosstrainer-w-p-10-console-remanufactured,Precor EFX 815 Elliptical Crosstrainer w/p10 Console (Remanufactured),1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
136389329212,precor-efx-833-elliptical-crosstrainer-w-p-30-console-remanufactured,Precor EFX 833 Elliptical Crosstrainer w/ p30 Console (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136842215740,precor-efx-833-elliptical-w-converging-crossramp-p-30-console-remanufactured,Precor EFX 833 Elliptical w/Converging Crossramp + p30 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
141643972924,precor-efx-833-elliptical-w-converging-crossramp-p-31-console-remanufactured,Precor EFX 833 Elliptical w/Converging Crossramp + p31 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
136389624124,precor-efx-835-elliptical-crosstrainer-w-p-30-console-remanufactured,Precor EFX 835 Elliptical Crosstrainer w/p30 Console (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136842772796,precor-efx-835-elliptical-w-converging-crossramp-p-30-console-remanufactured,Precor EFX 835 Elliptical w/Converging Crossramp + p30 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
162332311868,precor-efx-835-elliptical-w-converging-crossramp-p-31-console-new,Precor EFX 835 Elliptical w/Converging Crossramp + p31 Console (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
146836848956,precor-efx-835-elliptical-w-converging-crossramp-p-31-console-remanufactured,Precor EFX 835 Elliptical w/Converging Crossramp + p31 Console (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
170843275580,precor-efx-863-elliptical-w-converging-crossramp-p-62-console-remanufactured,Precor EFX 863 Elliptical w/Converging Crossramp + p62 Console (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
171036672316,precor-efx-865-elliptical-w-converging-crossramp-p62-console-remanufactured,Precor EFX 865 Elliptical w/Converging Crossramp + p62 Console (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
162333229372,precor-efx-883-elliptical-cross-trainer-w-p-80-console-new,Precor EFX 883 Elliptical Cross-Trainer w/p80 Console (New),1,0,5,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136389886268,precor-efx-883-elliptical-cross-trainer-w-p-80-console-remanufactured,Precor EFX 883 Elliptical Cross-Trainer w/p80 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
146835505468,precor-efx-883-elliptical-crosstrainer-w-p-82-console-remanufactured,Precor EFX 883 Elliptical Crosstrainer w/p82 Console (Remanufactured),1,1,7,,,KEEP,"Live, single-product record, 7 fields populated. Healthy.",n/a - no change proposed.,NO
167018266940,precor-efx-883-elliptical-crosstrainer-w-p84-console-remanufactured,Precor EFX 883 Elliptical Crosstrainer w/p84 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
136843329852,precor-efx-883-elliptical-w-converging-crossramp-p-82-console-remanufactured,Precor EFX 883 Elliptical w/Converging Crossramp + p82 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
136390443324,precor-efx-885-elliptical-crosstrainer-w-p-80-console-remanufactured,Precor EFX 885 Elliptical Crosstrainer w/ p80 Console (Remanufactured),1,1,8,,,KEEP,"Live, single-product record, 8 fields populated. Healthy.",n/a - no change proposed.,NO
162336244028,precor-efx-885-elliptical-crosstrainer-w-p-82-console-new,Precor EFX 885 Elliptical Crosstrainer w/ p82 Console (New),1,0,5,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
146834784572,precor-efx-885-elliptical-crosstrainer-w-p-82-console-remanufactured,Precor EFX 885 Elliptical Crosstrainer w/ p82 Console (Remanufactured),1,1,7,,,KEEP,"Live, single-product record, 7 fields populated. Healthy.",n/a - no change proposed.,NO
167219527996,precor-efx-885-elliptical-crosstrainer-w-p84-console-remanufactured,Precor EFX 885 Elliptical Crosstrainer w/p84 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
162334540092,precor-efx-885-elliptical-w-converging-crossramp-p-82-console-new,Precor EFX 885 Elliptical w/Converging Crossramp + p82 Console (New),1,0,5,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136845230396,precor-efx-885-elliptical-w-converging-crossramp-p-82-console-remanufactured,Precor EFX 885 Elliptical w/Converging Crossramp + p82 Console (Remanufactured),1,1,7,,,KEEP,"Live, single-product record, 7 fields populated. Healthy.",n/a - no change proposed.,NO
136379302204,precor-experience-c-line-leg-press-remanufactured,Precor Experience C Line Leg Press (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136378646844,precor-icarian-2-tier-saddle-dumbbell-rack-10-pairs-remanufactured,"Precor Icarian 2 Tier Saddle Dumbbell Rack, 10 Pairs (Remanufactured)",1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136378941756,precor-icarian-45-degree-back-extension-remanufactured,Precor Icarian 45 Degree Back Extension (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
145747607868,precor-icarian-5-stack-cw-2200-multi-station-gym-remanufactured,Precor Icarian 5 Stack CW2200 Multi Station Gym (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
236369674556,precor-icarian-6-stack-multi-station-gym-cw-2222-remanufactured,Precor Icarian 6-Stack Multi-Station Gym CW2222 (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136378777916,precor-icarian-adjustable-cable-crossover-remanufactured,Precor Icarian Adjustable Cable Crossover (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136379367740,precor-icarian-angled-45-degree-plate-loaded-leg-press-remanufactured,Precor Icarian Angled 45 Degree Plate Loaded Leg Press (Remanufactured),1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
136513651004,precor-icarian-chin-dip-assist-remanufactured,Precor Icarian Chin Dip Assist (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136515748156,precor-icarian-cw-408-flat-olympic-bench-remanufactured,Precor Icarian CW-408 Flat Olympic Bench (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136515879228,precor-icarian-cw-702-vkr-vertical-knee-raise-remanufactured,Precor Icarian CW-702 VKR Vertical Knee Raise (Remanufactured),1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
136379040060,precor-icarian-lateral-raise-remanufactured,Precor Icarian Lateral Raise (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
145675223356,precor-icarian-leg-sled-seated-602-leg-press-remanufactured,Precor Icarian Leg Sled Seated 602 Leg Press (Remanufactured),1,1,2,,,KEEP,"Live, single-product record, 2 fields populated. Healthy.",n/a - no change proposed.,NO
136379531580,precor-icarian-multi-purpose-utility-bench-remanufactured,Precor Icarian Multi Purpose Utility Bench (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136379892028,precor-icarian-plate-loaded-t-bar-incline-lever-row-remanufactured,Precor Icarian Plate Loaded T Bar Incline Lever Row (Remanufactured),1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
136379072828,precor-icarian-seated-calf-raise-remanufactured,Precor Icarian Seated Calf Raise (Remanufactured),1,1,2,,,KEEP,"Live, single-product record, 2 fields populated. Healthy.",n/a - no change proposed.,NO
136379138364,precor-icarian-seated-preacher-curl-remanufactured,Precor Icarian Seated Preacher Curl (Remanufactured),1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
136380973372,precor-icarian-smith-machine-remanufactured,Precor Icarian Smith Machine (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136381038908,precor-icarian-super-squat-624-remanufactured,Precor Icarian Super Squat 624 (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
185715360060,precor-icarian-vertical-pec-deck-405-remanufactured,Precor Icarian Vertical Pec Deck 405 (Remanufactured),1,1,8,,,KEEP,"Live, single-product record, 8 fields populated. Healthy.",n/a - no change proposed.,NO
136379695420,precor-rbk-815-recumbent-bike-w-experience-console-remanufactured,Precor RBK 815 Recumbent Bike w/Experience Console (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136845820220,precor-rbk-815-recumbent-bike-w-p-10-console-remanufactured,Precor RBK 815 Recumbent Bike w/P10 Console (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136847130940,precor-rbk-835-recumbent-bike-w-p-30-console-remanufactured,Precor RBK 835 Recumbent Bike w/p30 Console (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136848376124,precor-rbk-885-recumbent-bike-w-p-80-console-remanufactured,Precor RBK 885 Recumbent Bike w/ P80 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
162336964924,precor-rbk-885-recumbent-bike-w-p-82-console-new,Precor RBK 885 Recumbent Bike w/ P82 Console (New),1,0,5,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
135777517884,precor-rbk-885-recumbent-bike-w-p-82-console-remanufactured,Precor RBK 885 Recumbent Bike w/ P82 Console (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
145674273084,precor-s-3-23-functional-trainer-remanufactured,Precor S3.23 Functional Trainer (Remanufactured),1,1,7,,,KEEP,"Live, single-product record, 7 fields populated. Healthy.",n/a - no change proposed.,NO
146832589116,precor-s-3-25-strength-system-remanufactured,Precor S3.25 Strength System (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
145673552188,precor-s-3-45-multi-station-strength-system-remanufactured,Precor S3.45 Multi-Station Strength System (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
145673158972,precor-s-3-55-multi-gym-strength-system-remanufactured,Precor s3.55 Multi Gym Strength System (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
184281596220,precor-s-line-dual-pulldown-seated-row-remanufactured,Precor Vitality S Line Dual Pulldown / Seated Row (Remanufactured),1,1,8,,,KEEP,"Live, single-product record, 8 fields populated. Healthy.",n/a - no change proposed.,NO
160662323516,precor-stretch-trainer-remanufactured,Precor StretchTrainer (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
145672765756,precor-trm-781-treadmill-w-p-82-console-remanufactured,Precor TRM 781 Treadmill w/p82 Console (Remanufactured),1,1,7,,,KEEP,"Live, single-product record, 7 fields populated. Healthy.",n/a - no change proposed.,NO
136848703804,precor-trm-815-v-2-treadmill-w-p-10-console-remanufactured,Precor TRM 815 V2 Treadmill w/P10 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
135362314556,precor-trm-823-treadmill-w-p-20-console-remanufactured,Precor TRM 823 Treadmill w/ P20 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
136381104444,precor-trm-833-treadmill-w-p-30-console-remanufactured,Precor TRM 833 Treadmill w/P30 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
146459853116,precor-trm-835-treadmill-w-p-31-console-remanufactured,Precor TRM 835 Treadmill w/P31 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
136381301052,precor-trm-835-v-2-treadmill-w-p-30-console-remanufactured,Precor TRM 835 V2 Treadmill w/P30 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
136381366588,precor-trm-865-v-2-treadmill-w-p-62-console-remanufactured,Precor TRM 865 V2 Treadmill w/p62 Console (Remanufactured),1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
145669161276,precor-trm-885-treadmill-w-p-82-console-remanufactured,Precor TRM 885 Treadmill w/P82 Console (Remanufactured),1,1,7,,,KEEP,"Live, single-product record, 7 fields populated. Healthy.",n/a - no change proposed.,NO
136381628732,precor-trm-885-v-1-treadmill-w-p-80-console-remanufactured,Precor TRM 885 V1 Treadmill w/P80 Console (Remanufactured),1,1,7,,,KEEP,"Live, single-product record, 7 fields populated. Healthy.",n/a - no change proposed.,NO
136382677308,precor-trm-885-v-2-treadmill-w-p-80-console-remanufactured,Precor TRM 885 V2 Treadmill w/P80 Console (Remanufactured),1,1,7,,,KEEP,"Live, single-product record, 7 fields populated. Healthy.",n/a - no change proposed.,NO
136840610108,precor-ubk-815-upright-bike-w-experience-console-remanufactured,Precor UBK 815 Upright Bike w/Experience Console (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136916107580,precor-ubk-815-upright-bike-w-p-10-console-remanufactured,Precor UBK 815 Upright Bike w/P10 Console (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136847622460,precor-ubk-835-upright-bike-w-p-30-console-remanufactured,Precor UBK 835 Upright Bike w/p30 Console (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
