product_id,product_gid,handle,title,status,vendor,product_type,created_at,updated_at,publication_id,publication_name,published
9879121920316,gid://shopify/Product/9879121920316,true-fitness-ts1-elliptical-strider-remanufactured,True Fitness TS1 Elliptical Strider (Remanufactured),ACTIVE,True Fitness,Product Index,2025-01-14T19:31:35Z,2026-08-04T11:08:22Z,266740007228,Google & YouTube,TRUE
9879122018620,gid://shopify/Product/9879122018620,french-fitness-ez-curl-urethane-barbell-40-lbs-single-new,French Fitness EZ Curl Urethane Barbell 40 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:31:38Z,2026-08-06T18:49:48Z,266740007228,Google & YouTube,TRUE
9879122215228,gid://shopify/Product/9879122215228,marpo-kinetics-vmx-multi-mode-trainer-w-bench-remanufactured,Marpo Kinetics VMX MULTI-MODE Trainer w/Bench (Remanufactured),ACTIVE,Marpo Kinetics,Product Index,2025-01-14T19:31:46Z,2026-08-05T08:48:25Z,266740007228,Google & YouTube,TRUE
9879122510140,gid://shopify/Product/9879122510140,french-fitness-ez-curl-urethane-barbell-45-lbs-single-new,French Fitness EZ Curl Urethane Barbell 45 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:32:00Z,2026-08-06T18:49:47Z,266740007228,Google & YouTube,TRUE
9879122641212,gid://shopify/Product/9879122641212,true-fitness-tsx-elliptical-w-led-console-remanufactured,True Fitness TSX Elliptical w/LED Console (Remanufactured),ACTIVE,True Fitness,Product Index,2025-01-14T19:32:06Z,2026-08-04T11:08:21Z,266740007228,Google & YouTube,TRUE
9879123362108,gid://shopify/Product/9879123362108,french-fitness-ez-curl-urethane-barbell-50-lbs-single-new,French Fitness EZ Curl Urethane Barbell 50 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:32:22Z,2026-08-22T23:03:32Z,266740007228,Google & YouTube,TRUE
9879123722556,gid://shopify/Product/9879123722556,true-fitness-vc900-palisade-climber-w-envision-16-touch-console-remanufactured,"True Fitness VC900 Palisade Climber w/Envision 16"" Touch Console (Remanufactured)",ACTIVE,True Fitness,Product Index,2025-01-14T19:32:36Z,2026-07-29T21:08:39Z,266740007228,Google & YouTube,TRUE
9879124050236,gid://shopify/Product/9879124050236,french-fitness-ez-curl-urethane-barbell-55-lbs-single-new,French Fitness EZ Curl Urethane Barbell 55 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:32:43Z,2026-08-06T18:49:46Z,266740007228,Google & YouTube,TRUE
9879124803900,gid://shopify/Product/9879124803900,true-fitness-ztx-850-treadmill-remanufactured,True Fitness ZTX-850 Treadmill (Remanufactured),ACTIVE,True Fitness,Product Index,2025-01-14T19:33:04Z,2026-08-04T11:00:38Z,266740007228,Google & YouTube,TRUE
9879124836668,gid://shopify/Product/9879124836668,french-fitness-ez-curl-urethane-barbell-60-lbs-single-new,French Fitness EZ Curl Urethane Barbell 60 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:33:05Z,2026-08-22T23:03:36Z,266740007228,Google & YouTube,TRUE
9879125623100,gid://shopify/Product/9879125623100,french-fitness-ez-curl-urethane-barbell-65-lbs-single-new,French Fitness EZ Curl Urethane Barbell 65 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:33:26Z,2026-08-06T18:49:46Z,266740007228,Google & YouTube,TRUE
9879126343996,gid://shopify/Product/9879126343996,french-fitness-ez-curl-urethane-barbell-70-lbs-single-new,French Fitness EZ Curl Urethane Barbell 70 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:33:47Z,2026-08-22T23:03:36Z,266740007228,Google & YouTube,TRUE
9879127097660,gid://shopify/Product/9879127097660,french-fitness-ez-curl-urethane-barbell-75-lbs-single-new,French Fitness EZ Curl Urethane Barbell 75 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:34:09Z,2026-08-06T18:49:45Z,266740007228,Google & YouTube,TRUE
9879127425340,gid://shopify/Product/9879127425340,french-fitness-x7lp-multi-home-gym-w-leg-press-new,French Fitness X7LP Multi Home Gym w/Leg Press (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:34:15Z,2026-07-29T21:08:40Z,266740007228,Google & YouTube,TRUE
9879128047932,gid://shopify/Product/9879128047932,french-fitness-ez-curl-urethane-barbell-80-lbs-single-new,French Fitness EZ Curl Urethane Barbell 80 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:34:30Z,2026-08-06T18:49:45Z,266740007228,Google & YouTube,TRUE
9879128506684,gid://shopify/Product/9879128506684,matrix-lifestyle-elliptical-w-touch-console-remanufactured,Matrix Lifestyle Elliptical w/Touch Console (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:34:44Z,2026-08-05T08:27:11Z,266740007228,Google & YouTube,TRUE
9879128637756,gid://shopify/Product/9879128637756,french-fitness-ez-curl-urethane-barbell-85-lbs-single-new,French Fitness EZ Curl Urethane Barbell 85 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:34:52Z,2026-08-06T18:49:44Z,266740007228,Google & YouTube,TRUE
9879128965436,gid://shopify/Product/9879128965436,technogym-synchro-700e-elliptical-w-tv-remanufactured,Technogym Synchro 700e Elliptical w/TV (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T19:35:01Z,2026-08-04T11:03:02Z,266740007228,Google & YouTube,TRUE
9879129293116,gid://shopify/Product/9879129293116,french-fitness-ez-curl-urethane-barbell-90-lbs-single-new,French Fitness EZ Curl Urethane Barbell 90 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:35:13Z,2026-08-06T18:49:44Z,266740007228,Google & YouTube,TRUE
9879129391420,gid://shopify/Product/9879129391420,matrix-g3-s76-aura-rotary-hip-remanufactured,Matrix G3-S76 Aura Rotary Hip (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:35:15Z,2026-08-04T07:34:22Z,266740007228,Google & YouTube,TRUE
9879129751868,gid://shopify/Product/9879129751868,technogym-synchro-700e-elliptical-w-visioweb-remanufactured,Technogym Synchro 700e Elliptical w/Visioweb (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T19:35:30Z,2026-08-04T11:08:21Z,266740007228,Google & YouTube,TRUE
9879130014012,gid://shopify/Product/9879130014012,french-fitness-ez-curl-urethane-barbell-95-lbs-single-new,French Fitness EZ Curl Urethane Barbell 95 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:35:34Z,2026-08-06T18:49:44Z,266740007228,Google & YouTube,TRUE
9879130276156,gid://shopify/Product/9879130276156,matrix-g7-s51-abdominal-crunch-remanufactured,Matrix G7-S51 Abdominal Crunch (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:35:46Z,2026-08-05T09:11:06Z,266740007228,Google & YouTube,TRUE
9879130538300,gid://shopify/Product/9879130538300,french-fitness-fb10-heavy-duty-flat-weight-bench-new,French Fitness FB10 Heavy Duty Flat Weight Bench (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:35:56Z,2026-08-06T18:49:43Z,266740007228,Google & YouTube,TRUE
9879130636604,gid://shopify/Product/9879130636604,technogym-synchro-excite-700-elliptical-w-unity-1-0-console-remanufactured,Technogym Synchro Excite 700 Elliptical w/Unity 1.0 Console (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T19:36:00Z,2026-08-04T11:03:02Z,266740007228,Google & YouTube,TRUE
9879130669372,gid://shopify/Product/9879130669372,french-fitness-x8-multi-station-gym-system-new,French Fitness X8 Multi Station Gym System (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:36:02Z,2026-08-22T23:03:32Z,266740007228,Google & YouTube,TRUE
9879131291964,gid://shopify/Product/9879131291964,matrix-performance-hybrid-cycle-w-touch-console-remanufactured,Matrix Performance Hybrid Cycle w/Touch Console (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:36:16Z,2026-08-04T09:39:28Z,266740007228,Google & YouTube,TRUE
9879131390268,gid://shopify/Product/9879131390268,french-fitness-fb20-commercial-flat-weight-bench-new,French Fitness FB20 Commercial Flat Weight Bench (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:36:22Z,2026-08-06T18:49:43Z,266740007228,Google & YouTube,TRUE
9879131717948,gid://shopify/Product/9879131717948,technogym-synchro-700i-elliptical-w-led-console-remanufactured,Technogym Synchro 700I Elliptical w/LED Console (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T19:36:30Z,2026-08-04T11:03:02Z,266740007228,Google & YouTube,TRUE
9879132078396,gid://shopify/Product/9879132078396,french-fitness-fb40-commercial-flat-weight-bench-new,French Fitness FB40 Commercial Flat Weight Bench (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:36:46Z,2026-08-27T01:15:06Z,266740007228,Google & YouTube,TRUE
9879132143932,gid://shopify/Product/9879132143932,matrix-magnum-mg-a85-multi-adjustable-bench-remanufactured,Matrix Magnum MG-A85 Multi Adjustable Bench (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:36:48Z,2026-07-29T21:08:38Z,266740007228,Google & YouTube,TRUE
9879132700988,gid://shopify/Product/9879132700988,technogym-synchro-excite-forma-elliptical-remanufactured,Technogym Synchro Excite Forma Elliptical (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T19:37:01Z,2026-08-04T11:08:21Z,266740007228,Google & YouTube,TRUE
9879133028668,gid://shopify/Product/9879133028668,french-fitness-folding-cable-power-rack-cage-red-black-new,"French Fitness Folding Cable Power Rack / Cage, Red/Black (New)",ACTIVE,French Fitness,Product Index,2025-01-14T19:37:14Z,2026-08-22T23:03:36Z,266740007228,Google & YouTube,TRUE
9879133225276,gid://shopify/Product/9879133225276,matrix-performance-recumbent-cycle-w-touch-console-remanufactured,Matrix Performance Recumbent Cycle w/Touch Console (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:37:20Z,2026-08-04T09:43:25Z,266740007228,Google & YouTube,TRUE
9879133651260,gid://shopify/Product/9879133651260,tuffstuff-s-proformance-plus-glute-ham-bench-remanufactured,TuffStuff’s Proformance Plus Glute Ham Bench (Remanufactured),ACTIVE,TuffStuff,Product Index,2025-01-14T19:37:34Z,2026-07-29T21:08:40Z,266740007228,Google & YouTube,TRUE
9879134175548,gid://shopify/Product/9879134175548,matrix-endurance-stepper-w-touch-console-remanufactured,Matrix Endurance Stepper w/Touch Console (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:37:52Z,2026-07-29T21:08:38Z,266740007228,Google & YouTube,TRUE
9879134372156,gid://shopify/Product/9879134372156,technogym-vario-exc-700-ip-w-touch-screen-tv-remanufactured,Technogym Vario EXC 700 IP w/Touch Screen + TV (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T19:37:59Z,2026-08-04T11:03:04Z,266740007228,Google & YouTube,TRUE
9879135191356,gid://shopify/Product/9879135191356,matrix-lifestyle-treadmill-w-touch-console-remanufactured,Matrix Lifestyle Treadmill w/Touch Console (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:38:24Z,2026-08-04T11:00:36Z,266740007228,Google & YouTube,TRUE
9879135453500,gid://shopify/Product/9879135453500,technogym-artis-vario-elliptical-w-unity-2-0-remanufactured,Technogym Artis Vario Elliptical w/Unity 2.0 (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T19:38:31Z,2026-08-04T11:03:02Z,266740007228,Google & YouTube,TRUE
9879136207164,gid://shopify/Product/9879136207164,matrix-mx-a5x-ascent-trainer-remanufactured,Matrix MX-A5X Ascent Trainer (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:38:56Z,2026-08-04T11:06:58Z,266740007228,Google & YouTube,TRUE
9879136502076,gid://shopify/Product/9879136502076,technogym-vario-700e-w-visioweb-remanufactured,Technogym Vario 700e w/Visioweb (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T19:39:00Z,2026-08-04T11:08:22Z,266740007228,Google & YouTube,TRUE
9879136600380,gid://shopify/Product/9879136600380,french-fitness-folding-cable-power-rack-cage-black-new,French Fitness Folding Cable Power Rack / Cage - Black (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:39:03Z,2026-08-16T14:38:14Z,266740007228,Google & YouTube,TRUE
9879137124668,gid://shopify/Product/9879137124668,matrix-a5x-suspension-ascent-trainer-black-display-remanufactured,Matrix A5X Suspension Ascent Trainer (Black Display) (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:39:24Z,2026-08-04T11:03:32Z,266740007228,Google & YouTube,TRUE
9879137321276,gid://shopify/Product/9879137321276,technogym-vario-exc-700i-w-led-remanufactured,Technogym Vario EXC 700i w/LED (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T19:39:30Z,2026-08-04T11:03:03Z,266740007228,Google & YouTube,TRUE
9879138009404,gid://shopify/Product/9879138009404,matrix-a5x-suspension-ascent-trainer-white-display-remanufactured,Matrix A5X Suspension Ascent Trainer (White Display) (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:39:53Z,2026-08-04T11:03:31Z,266740007228,Google & YouTube,TRUE
9879138894140,gid://shopify/Product/9879138894140,matrix-a7xe-ascent-trainer-remanufactured,Matrix A7XE Ascent Trainer (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:40:20Z,2026-08-04T11:06:57Z,266740007228,Google & YouTube,TRUE
9879139254588,gid://shopify/Product/9879139254588,french-fitness-floor-glute-hamstring-developer-new,French Fitness Floor Glute & Hamstring Developer (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:40:32Z,2026-08-25T06:39:59Z,266740007228,Google & YouTube,TRUE
9879140008252,gid://shopify/Product/9879140008252,french-fitness-ff-fib-0-90-degree-adjustable-bench-new,French Fitness FF-FIB 0-90 Degree Adjustable Bench (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:41:01Z,2026-08-26T22:29:49Z,266740007228,Google & YouTube,TRUE
9879140172092,gid://shopify/Product/9879140172092,french-fitness-x8-multi-station-gym-system-black-new,French Fitness X8 Multi Station Gym System - Black (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:41:05Z,2026-08-16T17:05:46Z,266740007228,Google & YouTube,TRUE
9879140204860,gid://shopify/Product/9879140204860,matrix-a7xe-suspension-ascent-trainer-remanufactured,Matrix A7xe Suspension Ascent Trainer (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:41:07Z,2026-08-04T11:04:27Z,266740007228,Google & YouTube,TRUE
9879140729148,gid://shopify/Product/9879140729148,french-fitness-fl100-freeweight-leverage-gym-system-new,French Fitness FL100 Freeweight Leverage Gym System (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:41:30Z,2026-08-12T11:45:51Z,266740007228,Google & YouTube,TRUE
9879141024060,gid://shopify/Product/9879141024060,matrix-a7xi-suspension-ascent-trainer-remanufactured,Matrix A7xi Suspension Ascent Trainer (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:41:40Z,2026-08-22T23:03:36Z,266740007228,Google & YouTube,TRUE
9879141384508,gid://shopify/Product/9879141384508,french-fitness-fl20-freeweight-leverage-multi-functional-bench-new,French Fitness FL20 Freeweight Leverage Multi-Functional Bench (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:41:58Z,2026-08-16T14:53:29Z,266740007228,Google & YouTube,TRUE
9879141613884,gid://shopify/Product/9879141613884,matrix-c3x-climbmill-remanufactured,Matrix C3x ClimbMill (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:42:09Z,2026-07-29T21:08:36Z,266740007228,Google & YouTube,TRUE
9879142203708,gid://shopify/Product/9879142203708,french-fitness-fl3-freightweight-lat-olympic-bench-gym-new,French Fitness FL3 Freightweight Lat & Olympic Bench Gym (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:42:28Z,2026-08-06T18:49:42Z,266740007228,Google & YouTube,TRUE
9879142531388,gid://shopify/Product/9879142531388,matrix-c5x-climbmill-remanufactured,Matrix C5x ClimbMill (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:42:39Z,2026-08-08T19:49:50Z,266740007228,Google & YouTube,TRUE
9879142990140,gid://shopify/Product/9879142990140,french-fitness-fl30-freeweight-corner-leverage-gym-new,French Fitness FL30 Freeweight Corner Leverage Gym (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:42:54Z,2026-07-29T21:08:40Z,266740007228,Google & YouTube,TRUE
9879143317820,gid://shopify/Product/9879143317820,matrix-c7xe-climbmill-remanufactured,Matrix C7xe ClimbMill (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:43:10Z,2026-08-19T03:54:14Z,266740007228,Google & YouTube,TRUE
9879143711036,gid://shopify/Product/9879143711036,french-fitness-fl70-freeweight-leverage-gym-system-new,French Fitness FL70 Freeweight Leverage Gym System (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:43:23Z,2026-08-22T23:44:22Z,266740007228,Google & YouTube,TRUE
9879144202556,gid://shopify/Product/9879144202556,matrix-c7xi-climbmill-remanufactured,Matrix C7xi ClimbMill (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:43:41Z,2026-07-29T21:08:38Z,266740007228,Google & YouTube,TRUE
9879144890684,gid://shopify/Product/9879144890684,matrix-connexus-compact-remanufactured,Matrix Connexus Compact (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:44:11Z,2026-07-29T21:08:40Z,266740007228,Google & YouTube,TRUE
9879145677116,gid://shopify/Product/9879145677116,matrix-e1x-elliptical-remanufactured,Matrix E1X Elliptical (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:44:39Z,2026-08-04T11:06:58Z,266740007228,Google & YouTube,TRUE
9879146299708,gid://shopify/Product/9879146299708,french-fitness-x8-xl-multi-station-gym-system-red-black-new,"French Fitness X8 XL Multi Station Gym System, Red/Black (New)",ACTIVE,French Fitness,Product Index,2025-01-14T19:45:02Z,2026-08-22T01:01:06Z,266740007228,Google & YouTube,TRUE
9879146332476,gid://shopify/Product/9879146332476,matrix-e3x-elliptical-remanufactured,Matrix E3X Elliptical (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:45:06Z,2026-08-04T11:06:56Z,266740007228,Google & YouTube,TRUE
9879146889532,gid://shopify/Product/9879146889532,matrix-e3x-suspension-elliptical-remanufactured,Matrix E3x Suspension Elliptical (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:45:33Z,2026-08-04T11:04:31Z,266740007228,Google & YouTube,TRUE
9879147544892,gid://shopify/Product/9879147544892,hoggan-sprint-ube-upper-body-ergometer-remanufactured,Hoggan Sprint UBE Upper Body Ergometer (Remanufactured),ACTIVE,Hoggan,Product Index,2025-01-14T19:45:55Z,2026-07-29T21:08:40Z,266740007228,Google & YouTube,TRUE
9879147708732,gid://shopify/Product/9879147708732,matrix-e5x-elliptical-remanufactured,Matrix E5X Elliptical (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:46:01Z,2026-08-02T11:15:27Z,266740007228,Google & YouTube,TRUE
9879148200252,gid://shopify/Product/9879148200252,precor-ubk-815-upright-bike-w-p10-console-remanufactured,Precor UBK 815 Upright Bike w/P10 Console (Remanufactured),ACTIVE,Precor,Product Index,2025-01-14T19:46:23Z,2026-07-29T21:08:39Z,266740007228,Google & YouTube,TRUE
9879148364092,gid://shopify/Product/9879148364092,matrix-e5x-suspension-elliptical-remanufactured,Matrix E5x Suspension Elliptical (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:46:30Z,2026-08-22T23:03:36Z,266740007228,Google & YouTube,TRUE
9879148953916,gid://shopify/Product/9879148953916,precor-ubk-885-upright-bike-w-p80-console-remanufactured,Precor UBK 885 Upright Bike w/ P80 Console (Remanufactured),ACTIVE,Precor,Product Index,2025-01-14T19:46:53Z,2026-07-29T21:08:41Z,266740007228,Google & YouTube,TRUE
9879149248828,gid://shopify/Product/9879149248828,matrix-e7xe-elliptical-remanufactured,Matrix E7Xe Elliptical (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:46:59Z,2026-08-04T11:06:58Z,266740007228,Google & YouTube,TRUE
9879149314364,gid://shopify/Product/9879149314364,french-fitness-x8-xl-multi-station-gym-system-black-new,French Fitness X8 XL Multi Station Gym System - Black (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:47:00Z,2026-08-25T20:45:09Z,266740007228,Google & YouTube,TRUE
9879149838652,gid://shopify/Product/9879149838652,precor-ubk-885-upright-bike-w-p82-console-remanufactured,Precor UBK 885 Upright Bike w/ P82 Console (Remanufactured),ACTIVE,Precor,Product Index,2025-01-14T19:47:23Z,2026-07-29T21:08:43Z,266740007228,Google & YouTube,TRUE
9879150035260,gid://shopify/Product/9879150035260,matrix-e7xe-suspension-elliptical-remanufactured,Matrix E7xe Suspension Elliptical (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:47:31Z,2026-08-04T11:04:30Z,266740007228,Google & YouTube,TRUE
9879151018300,gid://shopify/Product/9879151018300,matrix-e7xi-suspension-elliptical-remanufactured,Matrix e7xi Suspension Elliptical (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:48:04Z,2026-08-04T11:03:31Z,266740007228,Google & YouTube,TRUE
9879151149372,gid://shopify/Product/9879151149372,french-fitness-fsr100-adb-adjustable-bench-w-decline-new,French Fitness FSR100-ADB Adjustable Bench w/Decline (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:48:07Z,2026-08-22T23:03:36Z,266740007228,Google & YouTube,TRUE
9879151214908,gid://shopify/Product/9879151214908,bowflex-ultimate-home-gym-remanufactured,Bowflex Ultimate Home Gym (Remanufactured),ACTIVE,Bowflex,Product Index,2025-01-14T19:48:08Z,2026-07-29T21:09:12Z,266740007228,Google & YouTube,TRUE
9879151968572,gid://shopify/Product/9879151968572,matrix-functional-trainer-g3-msft300-400-remanufactured,Matrix Functional Trainer G3-MSFT300/400 (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:48:35Z,2026-07-29T21:09:10Z,266740007228,Google & YouTube,TRUE
9879152034108,gid://shopify/Product/9879152034108,bowflex-ultimate-2-home-gym-remanufactured,Bowflex Ultimate 2 Home Gym (Remanufactured),ACTIVE,Bowflex,Product Index,2025-01-14T19:48:36Z,2026-08-22T23:03:36Z,266740007228,Google & YouTube,TRUE
9879152525628,gid://shopify/Product/9879152525628,french-fitness-fsr100-cb-commercial-cable-smith-rack-w-counter-balance-new,French Fitness FSR100-CB Commercial Cable Smith Rack w/Counter Balance (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:48:53Z,2026-08-22T23:44:21Z,266740007228,Google & YouTube,TRUE
9879153344828,gid://shopify/Product/9879153344828,vectra-on-line-1850-home-gym-remanufactured,Vectra On-Line 1850 Home Gym (Remanufactured),ACTIVE,Vectra,Product Index,2025-01-14T19:49:20Z,2026-07-29T21:09:12Z,266740007228,Google & YouTube,TRUE
9879154426172,gid://shopify/Product/9879154426172,matrix-g3-aura-g3-s22-rear-delt-pec-fly-remanufactured,Matrix G3 Aura G3-S22 Rear Delt / Pec Fly (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:50:09Z,2026-07-29T21:09:12Z,266740007228,Google & YouTube,TRUE
9879154852156,gid://shopify/Product/9879154852156,versaclimber-cl-108lxp-versa-climber-remanufactured,Versaclimber CL-108LXP Versa Climber (Remanufactured),ACTIVE,Versaclimber,Product Index,2025-01-14T19:50:28Z,2026-07-29T21:09:12Z,266740007228,Google & YouTube,TRUE
9879155081532,gid://shopify/Product/9879155081532,matrix-g3-aura-g3-s60-dip-chin-assist-remanufactured,Matrix G3 Aura G3-S60 Dip / Chin Assist (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:50:39Z,2026-07-29T21:09:11Z,266740007228,Google & YouTube,TRUE
9879155802428,gid://shopify/Product/9879155802428,matrix-g3-s70-aura-leg-press-remanufactured,Matrix G3-S70 Aura Leg Press (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:51:07Z,2026-07-29T21:09:12Z,266740007228,Google & YouTube,TRUE
9879156490556,gid://shopify/Product/9879156490556,matrix-g7-s55b-ultra-base-rotary-torso-remanufactured,Matrix G7-S55B Ultra Base Rotary Torso (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:51:37Z,2026-08-04T05:57:32Z,266740007228,Google & YouTube,TRUE
9879156719932,gid://shopify/Product/9879156719932,cybex-vr3-abdominal-remanufactured,Cybex VR3 Abdominal (Remanufactured),ACTIVE,Cybex,Product Index,2025-01-14T19:51:42Z,2026-07-29T21:09:10Z,266740007228,Google & YouTube,TRUE
9879156949308,gid://shopify/Product/9879156949308,french-fitness-xt8-power-sled-w-resistance-new,French Fitness XT8 Power Sled w/Resistance (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:51:50Z,2026-08-16T18:06:36Z,266740007228,Google & YouTube,TRUE
9879157342524,gid://shopify/Product/9879157342524,matrix-ultra-g7-s70-leg-press-remanufactured,Matrix Ultra G7-S70 Leg Press (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:52:09Z,2026-07-29T21:09:12Z,266740007228,Google & YouTube,TRUE
9879157440828,gid://shopify/Product/9879157440828,cybex-vr3-hip-abduction-outer-thigh-remanufactured,Cybex VR3 Hip Abduction / Outer Thigh (Remanufactured),ACTIVE,Cybex,Product Index,2025-01-14T19:52:11Z,2026-07-29T21:09:12Z,266740007228,Google & YouTube,TRUE
9879158227260,gid://shopify/Product/9879158227260,matrix-h3x-hybrid-cycle-bike-older-style-remanufactured,Matrix H3x Hybrid Cycle Bike (Older Style) (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:52:38Z,2026-08-22T23:03:36Z,266740007228,Google & YouTube,TRUE
9879158260028,gid://shopify/Product/9879158260028,cybex-vr3-hip-adduction-inner-thigh-remanufactured,Cybex VR3 Hip Adduction / Inner Thigh (Remanufactured),ACTIVE,Cybex,Product Index,2025-01-14T19:52:40Z,2026-07-29T21:09:17Z,266740007228,Google & YouTube,TRUE
9879159013692,gid://shopify/Product/9879159013692,matrix-h3x-hybrid-cycle-bike-newer-style-remanufactured,Matrix H3x Hybrid Cycle Bike (Newer Style) (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:53:06Z,2026-07-29T21:09:13Z,266740007228,Google & YouTube,TRUE
9879159046460,gid://shopify/Product/9879159046460,cybex-vr3-arm-tricep-extension-12080-remanufactured,Cybex VR3 Arm Tricep Extension 12080 (Remanufactured),ACTIVE,Cybex,Product Index,2025-01-14T19:53:09Z,2026-07-29T21:09:10Z,266740007228,Google & YouTube,TRUE
9879159800124,gid://shopify/Product/9879159800124,matrix-h5x-hybrid-exercise-bike-remanufactured,Matrix H5x Hybrid Exercise Bike (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:53:35Z,2026-07-29T21:09:10Z,266740007228,Google & YouTube,TRUE
9879159865660,gid://shopify/Product/9879159865660,cybex-vr3-back-extension-remanufactured,Cybex VR3 Back Extension (Remanufactured),ACTIVE,Cybex,Product Index,2025-01-14T19:53:39Z,2026-07-29T21:09:12Z,266740007228,Google & YouTube,TRUE
9879160095036,gid://shopify/Product/9879160095036,french-fitness-tahoe-commercial-flat-decline-incline-bench-new,French Fitness Tahoe Commercial Flat / Decline / Incline Bench (New),ACTIVE,French Fitness,Product Index,2025-01-14T19:53:46Z,2026-08-16T14:06:09Z,266740007228,Google & YouTube,TRUE
9879160553788,gid://shopify/Product/9879160553788,matrix-h5x-hybrid-cycle-bike-newer-style-remanufactured,Matrix H5x Hybrid Cycle Bike (Newer Style) (Remanufactured),ACTIVE,Matrix,Product Index,2025-01-14T19:54:03Z,2026-07-29T21:09:12Z,266740007228,Google & YouTube,TRUE
